"","HEXID","date","NDaysAbove5ms"
"117429","CT5","may_2014",NA
"133173","CT5","may_2015",NA
"149901","CT5","may_2016",NA
"167613","CT5","may_2017",NA
"186309","CT5","may_2018",NA
"825","CT5","nov_2000",NA
"2793","CT5","nov_2001",NA
"5745","CT5","nov_2002",NA
"9681","CT5","nov_2003",NA
"14601","CT5","nov_2004",NA
"20505","CT5","nov_2005",NA
"27393","CT5","nov_2006",NA
"35265","CT5","nov_2007",NA
"44121","CT5","nov_2008",NA
"53961","CT5","nov_2009",NA
"64785","CT5","nov_2010",NA
"76593","CT5","nov_2011",NA
"89385","CT5","nov_2012",NA
"103161","CT5","nov_2013",NA
"117921","CT5","nov_2014",NA
"133665","CT5","nov_2015",NA
"150393","CT5","nov_2016",NA
"168105","CT5","nov_2017",NA
"186801","CT5","nov_2018",NA
"743","CT5","oct_2000",NA
"2711","CT5","oct_2001",NA
"5663","CT5","oct_2002",NA
"9599","CT5","oct_2003",NA
"14519","CT5","oct_2004",NA
"20423","CT5","oct_2005",NA
"27311","CT5","oct_2006",NA
"35183","CT5","oct_2007",NA
"44039","CT5","oct_2008",NA
"53879","CT5","oct_2009",NA
"64703","CT5","oct_2010",NA
"76511","CT5","oct_2011",NA
"89303","CT5","oct_2012",NA
"103079","CT5","oct_2013",NA
"117839","CT5","oct_2014",NA
"133583","CT5","oct_2015",NA
"150311","CT5","oct_2016",NA
"168023","CT5","oct_2017",NA
"186719","CT5","oct_2018",NA
"661","CT5","sep_2000",NA
"2629","CT5","sep_2001",NA
"5581","CT5","sep_2002",NA
"9517","CT5","sep_2003",NA
"14437","CT5","sep_2004",NA
"20341","CT5","sep_2005",NA
"27229","CT5","sep_2006",NA
"35101","CT5","sep_2007",NA
"43957","CT5","sep_2008",NA
"53797","CT5","sep_2009",NA
"64621","CT5","sep_2010",NA
"76429","CT5","sep_2011",NA
"89221","CT5","sep_2012",NA
"102997","CT5","sep_2013",NA
"117757","CT5","sep_2014",NA
"133501","CT5","sep_2015",NA
"150229","CT5","sep_2016",NA
"167941","CT5","sep_2017",NA
"186637","CT5","sep_2018",NA
"252","CT6","apr_2000",13
"2220","CT6","apr_2001",17
"5172","CT6","apr_2002",15
"9108","CT6","apr_2003",15
"14028","CT6","apr_2004",12
"19932","CT6","apr_2005",17
"26820","CT6","apr_2006",12
"34692","CT6","apr_2007",19
"43548","CT6","apr_2008",21
"53388","CT6","apr_2009",17
"64212","CT6","apr_2010",15
"76020","CT6","apr_2011",16
"88812","CT6","apr_2012",18
"102588","CT6","apr_2013",13
"117348","CT6","apr_2014",12
"133092","CT6","apr_2015",18
"149820","CT6","apr_2016",14
"167532","CT6","apr_2017",15
"186228","CT6","apr_2018",14
"580","CT6","aug_2000",7
"2548","CT6","aug_2001",7
"5500","CT6","aug_2002",2
"9436","CT6","aug_2003",8
"14356","CT6","aug_2004",5
"20260","CT6","aug_2005",9
"27148","CT6","aug_2006",0
"35020","CT6","aug_2007",9
"43876","CT6","aug_2008",6
"53716","CT6","aug_2009",5
"64540","CT6","aug_2010",4
"76348","CT6","aug_2011",0
"89140","CT6","aug_2012",7
"102916","CT6","aug_2013",7
"117676","CT6","aug_2014",5
"133420","CT6","aug_2015",6
"150148","CT6","aug_2016",3
"167860","CT6","aug_2017",8
"186556","CT6","aug_2018",10
"908","CT6","dec_2000",6
"2876","CT6","dec_2001",10
"5828","CT6","dec_2002",8
"9764","CT6","dec_2003",9
"14684","CT6","dec_2004",9
"20588","CT6","dec_2005",7
"27476","CT6","dec_2006",13
"35348","CT6","dec_2007",15
"44204","CT6","dec_2008",10
"54044","CT6","dec_2009",8
"64868","CT6","dec_2010",11
"76676","CT6","dec_2011",6
"89468","CT6","dec_2012",6
"103244","CT6","dec_2013",5
"118004","CT6","dec_2014",10
"133748","CT6","dec_2015",13
"150476","CT6","dec_2016",11
"168188","CT6","dec_2017",5
"186884","CT6","dec_2018",10
"88","CT6","feb_2000",10
"2056","CT6","feb_2001",11
"5008","CT6","feb_2002",5
"8944","CT6","feb_2003",6
"13864","CT6","feb_2004",10
"19768","CT6","feb_2005",5
"26656","CT6","feb_2006",8
"34528","CT6","feb_2007",10
"43384","CT6","feb_2008",10
"53224","CT6","feb_2009",8
"64048","CT6","feb_2010",10
"75856","CT6","feb_2011",11
"88648","CT6","feb_2012",13
"102424","CT6","feb_2013",8
"117184","CT6","feb_2014",10
"132928","CT6","feb_2015",5
"149656","CT6","feb_2016",12
"167368","CT6","feb_2017",11
"186064","CT6","feb_2018",9
"6","CT6","jan_2000",6
"1974","CT6","jan_2001",7
"4926","CT6","jan_2002",8
"8862","CT6","jan_2003",8
"13782","CT6","jan_2004",9
"19686","CT6","jan_2005",6
"26574","CT6","jan_2006",14
"34446","CT6","jan_2007",8
"43302","CT6","jan_2008",16
"53142","CT6","jan_2009",12
"63966","CT6","jan_2010",8
"75774","CT6","jan_2011",10
"88566","CT6","jan_2012",10
"102342","CT6","jan_2013",8
"117102","CT6","jan_2014",8
"132846","CT6","jan_2015",1
"149574","CT6","jan_2016",6
"167286","CT6","jan_2017",13
"185982","CT6","jan_2018",10
"498","CT6","jul_2000",7
"2466","CT6","jul_2001",9
"5418","CT6","jul_2002",14
"9354","CT6","jul_2003",11
"14274","CT6","jul_2004",8
"20178","CT6","jul_2005",9
"27066","CT6","jul_2006",18
"34938","CT6","jul_2007",11
"43794","CT6","jul_2008",12
"53634","CT6","jul_2009",7
"64458","CT6","jul_2010",6
"76266","CT6","jul_2011",2
"89058","CT6","jul_2012",5
"102834","CT6","jul_2013",4
"117594","CT6","jul_2014",8
"133338","CT6","jul_2015",13
"150066","CT6","jul_2016",7
"167778","CT6","jul_2017",4
"186474","CT6","jul_2018",16
"416","CT6","jun_2000",14
"2384","CT6","jun_2001",18
"5336","CT6","jun_2002",18
"9272","CT6","jun_2003",12
"14192","CT6","jun_2004",20
"20096","CT6","jun_2005",10
"26984","CT6","jun_2006",18
"34856","CT6","jun_2007",18
"43712","CT6","jun_2008",12
"53552","CT6","jun_2009",17
"64376","CT6","jun_2010",14
"76184","CT6","jun_2011",10
"88976","CT6","jun_2012",18
"102752","CT6","jun_2013",17
"117512","CT6","jun_2014",14
"133256","CT6","jun_2015",13
"149984","CT6","jun_2016",15
"167696","CT6","jun_2017",10
"186392","CT6","jun_2018",20
"170","CT6","mar_2000",16
"2138","CT6","mar_2001",12
"5090","CT6","mar_2002",12
"9026","CT6","mar_2003",15
"13946","CT6","mar_2004",9
"19850","CT6","mar_2005",8
"26738","CT6","mar_2006",15
"34610","CT6","mar_2007",9
"43466","CT6","mar_2008",17
"53306","CT6","mar_2009",15
"64130","CT6","mar_2010",10
"75938","CT6","mar_2011",17
"88730","CT6","mar_2012",8
"102506","CT6","mar_2013",6
"117266","CT6","mar_2014",10
"133010","CT6","mar_2015",6
"149738","CT6","mar_2016",15
"167450","CT6","mar_2017",16
"186146","CT6","mar_2018",10
"334","CT6","may_2000",20
"2302","CT6","may_2001",8
"5254","CT6","may_2002",21
"9190","CT6","may_2003",18
"14110","CT6","may_2004",24
"20014","CT6","may_2005",18
"26902","CT6","may_2006",14
"34774","CT6","may_2007",13
"43630","CT6","may_2008",13
"53470","CT6","may_2009",11
"64294","CT6","may_2010",18
"76102","CT6","may_2011",16
"88894","CT6","may_2012",14
"102670","CT6","may_2013",19
"117430","CT6","may_2014",17
"133174","CT6","may_2015",10
"149902","CT6","may_2016",12
"167614","CT6","may_2017",9
"186310","CT6","may_2018",14
"826","CT6","nov_2000",6
"2794","CT6","nov_2001",7
"5746","CT6","nov_2002",8
"9682","CT6","nov_2003",5
"14602","CT6","nov_2004",6
"20506","CT6","nov_2005",11
"27394","CT6","nov_2006",16
"35266","CT6","nov_2007",7
"44122","CT6","nov_2008",11
"53962","CT6","nov_2009",11
"64786","CT6","nov_2010",11
"76594","CT6","nov_2011",7
"89386","CT6","nov_2012",10
"103162","CT6","nov_2013",4
"117922","CT6","nov_2014",5
"133666","CT6","nov_2015",11
"150394","CT6","nov_2016",7
"168106","CT6","nov_2017",5
"186802","CT6","nov_2018",3
"744","CT6","oct_2000",5
"2712","CT6","oct_2001",4
"5664","CT6","oct_2002",1
"9600","CT6","oct_2003",7
"14520","CT6","oct_2004",14
"20424","CT6","oct_2005",10
"27312","CT6","oct_2006",3
"35184","CT6","oct_2007",11
"44040","CT6","oct_2008",10
"53880","CT6","oct_2009",13
"64704","CT6","oct_2010",5
"76512","CT6","oct_2011",8
"89304","CT6","oct_2012",11
"103080","CT6","oct_2013",6
"117840","CT6","oct_2014",7
"133584","CT6","oct_2015",6
"150312","CT6","oct_2016",12
"168024","CT6","oct_2017",10
"186720","CT6","oct_2018",3
"662","CT6","sep_2000",11
"2630","CT6","sep_2001",8
"5582","CT6","sep_2002",7
"9518","CT6","sep_2003",4
"14438","CT6","sep_2004",6
"20342","CT6","sep_2005",1
"27230","CT6","sep_2006",6
"35102","CT6","sep_2007",12
"43958","CT6","sep_2008",2
"53798","CT6","sep_2009",12
"64622","CT6","sep_2010",4
"76430","CT6","sep_2011",2
"89222","CT6","sep_2012",1
"102998","CT6","sep_2013",15
"117758","CT6","sep_2014",4
"133502","CT6","sep_2015",5
"150230","CT6","sep_2016",7
"167942","CT6","sep_2017",10
"186638","CT6","sep_2018",3
"253","CT7","apr_2000",6
"2221","CT7","apr_2001",6
"5173","CT7","apr_2002",11
"9109","CT7","apr_2003",10
"14029","CT7","apr_2004",6
"19933","CT7","apr_2005",10
"26821","CT7","apr_2006",7
"34693","CT7","apr_2007",6
"43549","CT7","apr_2008",10
"53389","CT7","apr_2009",5
"64213","CT7","apr_2010",12
"76021","CT7","apr_2011",11
"88813","CT7","apr_2012",12
"102589","CT7","apr_2013",8
"117349","CT7","apr_2014",8
"133093","CT7","apr_2015",10
"149821","CT7","apr_2016",7
"167533","CT7","apr_2017",12
"186229","CT7","apr_2018",8
"581","CT7","aug_2000",2
"2549","CT7","aug_2001",2
"5501","CT7","aug_2002",1
"9437","CT7","aug_2003",0
"14357","CT7","aug_2004",1
"20261","CT7","aug_2005",1
"27149","CT7","aug_2006",0
"35021","CT7","aug_2007",1
"43877","CT7","aug_2008",4
"53717","CT7","aug_2009",3
"64541","CT7","aug_2010",2
"76349","CT7","aug_2011",0
"89141","CT7","aug_2012",0
"102917","CT7","aug_2013",0
"117677","CT7","aug_2014",1
"133421","CT7","aug_2015",2
"150149","CT7","aug_2016",0
"167861","CT7","aug_2017",4
"186557","CT7","aug_2018",0
"909","CT7","dec_2000",4
"2877","CT7","dec_2001",8
"5829","CT7","dec_2002",8
"9765","CT7","dec_2003",7
"14685","CT7","dec_2004",6
"20589","CT7","dec_2005",4
"27477","CT7","dec_2006",8
"35349","CT7","dec_2007",14
"44205","CT7","dec_2008",7
"54045","CT7","dec_2009",7
"64869","CT7","dec_2010",9
"76677","CT7","dec_2011",3
"89469","CT7","dec_2012",5
"103245","CT7","dec_2013",1
"118005","CT7","dec_2014",7
"133749","CT7","dec_2015",7
"150477","CT7","dec_2016",5
"168189","CT7","dec_2017",4
"186885","CT7","dec_2018",4
"89","CT7","feb_2000",10
"2057","CT7","feb_2001",8
"5009","CT7","feb_2002",4
"8945","CT7","feb_2003",3
"13865","CT7","feb_2004",7
"19769","CT7","feb_2005",3
"26657","CT7","feb_2006",9
"34529","CT7","feb_2007",6
"43385","CT7","feb_2008",8
"53225","CT7","feb_2009",6
"64049","CT7","feb_2010",3
"75857","CT7","feb_2011",7
"88649","CT7","feb_2012",6
"102425","CT7","feb_2013",3
"117185","CT7","feb_2014",5
"132929","CT7","feb_2015",4
"149657","CT7","feb_2016",6
"167369","CT7","feb_2017",6
"186065","CT7","feb_2018",4
"7","CT7","jan_2000",3
"1975","CT7","jan_2001",3
"4927","CT7","jan_2002",4
"8863","CT7","jan_2003",5
"13783","CT7","jan_2004",2
"19687","CT7","jan_2005",4
"26575","CT7","jan_2006",11
"34447","CT7","jan_2007",5
"43303","CT7","jan_2008",11
"53143","CT7","jan_2009",5
"63967","CT7","jan_2010",8
"75775","CT7","jan_2011",7
"88567","CT7","jan_2012",8
"102343","CT7","jan_2013",2
"117103","CT7","jan_2014",6
"132847","CT7","jan_2015",0
"149575","CT7","jan_2016",4
"167287","CT7","jan_2017",12
"185983","CT7","jan_2018",5
"499","CT7","jul_2000",0
"2467","CT7","jul_2001",5
"5419","CT7","jul_2002",4
"9355","CT7","jul_2003",3
"14275","CT7","jul_2004",0
"20179","CT7","jul_2005",3
"27067","CT7","jul_2006",6
"34939","CT7","jul_2007",0
"43795","CT7","jul_2008",5
"53635","CT7","jul_2009",1
"64459","CT7","jul_2010",2
"76267","CT7","jul_2011",0
"89059","CT7","jul_2012",2
"102835","CT7","jul_2013",2
"117595","CT7","jul_2014",1
"133339","CT7","jul_2015",7
"150067","CT7","jul_2016",2
"167779","CT7","jul_2017",1
"186475","CT7","jul_2018",5
"417","CT7","jun_2000",5
"2385","CT7","jun_2001",7
"5337","CT7","jun_2002",7
"9273","CT7","jun_2003",1
"14193","CT7","jun_2004",6
"20097","CT7","jun_2005",5
"26985","CT7","jun_2006",4
"34857","CT7","jun_2007",5
"43713","CT7","jun_2008",4
"53553","CT7","jun_2009",9
"64377","CT7","jun_2010",4
"76185","CT7","jun_2011",2
"88977","CT7","jun_2012",5
"102753","CT7","jun_2013",7
"117513","CT7","jun_2014",6
"133257","CT7","jun_2015",3
"149985","CT7","jun_2016",3
"167697","CT7","jun_2017",2
"186393","CT7","jun_2018",10
"171","CT7","mar_2000",5
"2139","CT7","mar_2001",5
"5091","CT7","mar_2002",9
"9027","CT7","mar_2003",10
"13947","CT7","mar_2004",1
"19851","CT7","mar_2005",6
"26739","CT7","mar_2006",10
"34611","CT7","mar_2007",7
"43467","CT7","mar_2008",8
"53307","CT7","mar_2009",11
"64131","CT7","mar_2010",7
"75939","CT7","mar_2011",10
"88731","CT7","mar_2012",6
"102507","CT7","mar_2013",2
"117267","CT7","mar_2014",5
"133011","CT7","mar_2015",3
"149739","CT7","mar_2016",11
"167451","CT7","mar_2017",11
"186147","CT7","mar_2018",7
"335","CT7","may_2000",8
"2303","CT7","may_2001",3
"5255","CT7","may_2002",4
"9191","CT7","may_2003",5
"14111","CT7","may_2004",9
"20015","CT7","may_2005",6
"26903","CT7","may_2006",4
"34775","CT7","may_2007",6
"43631","CT7","may_2008",5
"53471","CT7","may_2009",6
"64295","CT7","may_2010",11
"76103","CT7","may_2011",8
"88895","CT7","may_2012",7
"102671","CT7","may_2013",9
"117431","CT7","may_2014",4
"133175","CT7","may_2015",6
"149903","CT7","may_2016",9
"167615","CT7","may_2017",7
"186311","CT7","may_2018",5
"827","CT7","nov_2000",0
"2795","CT7","nov_2001",4
"5747","CT7","nov_2002",6
"9683","CT7","nov_2003",3
"14603","CT7","nov_2004",2
"20507","CT7","nov_2005",7
"27395","CT7","nov_2006",7
"35267","CT7","nov_2007",1
"44123","CT7","nov_2008",9
"53963","CT7","nov_2009",6
"64787","CT7","nov_2010",6
"76595","CT7","nov_2011",1
"89387","CT7","nov_2012",2
"103163","CT7","nov_2013",0
"117923","CT7","nov_2014",3
"133667","CT7","nov_2015",7
"150395","CT7","nov_2016",5
"168107","CT7","nov_2017",4
"186803","CT7","nov_2018",1
"745","CT7","oct_2000",5
"2713","CT7","oct_2001",1
"5665","CT7","oct_2002",1
"9601","CT7","oct_2003",2
"14521","CT7","oct_2004",7
"20425","CT7","oct_2005",6
"27313","CT7","oct_2006",1
"35185","CT7","oct_2007",9
"44041","CT7","oct_2008",7
"53881","CT7","oct_2009",9
"64705","CT7","oct_2010",3
"76513","CT7","oct_2011",4
"89305","CT7","oct_2012",4
"103081","CT7","oct_2013",3
"117841","CT7","oct_2014",1
"133585","CT7","oct_2015",1
"150313","CT7","oct_2016",7
"168025","CT7","oct_2017",8
"186721","CT7","oct_2018",1
"663","CT7","sep_2000",4
"2631","CT7","sep_2001",1
"5583","CT7","sep_2002",2
"9519","CT7","sep_2003",0
"14439","CT7","sep_2004",2
"20343","CT7","sep_2005",1
"27231","CT7","sep_2006",5
"35103","CT7","sep_2007",2
"43959","CT7","sep_2008",1
"53799","CT7","sep_2009",5
"64623","CT7","sep_2010",1
"76431","CT7","sep_2011",0
"89223","CT7","sep_2012",1
"102999","CT7","sep_2013",4
"117759","CT7","sep_2014",1
"133503","CT7","sep_2015",3
"150231","CT7","sep_2016",4
"167943","CT7","sep_2017",4
"186639","CT7","sep_2018",0
"254","CT8","apr_2000",10
"2222","CT8","apr_2001",9
"5174","CT8","apr_2002",11
"9110","CT8","apr_2003",13
"14030","CT8","apr_2004",10
"19934","CT8","apr_2005",10
"26822","CT8","apr_2006",3
"34694","CT8","apr_2007",14
"43550","CT8","apr_2008",13
"53390","CT8","apr_2009",12
"64214","CT8","apr_2010",7
"76022","CT8","apr_2011",9
"88814","CT8","apr_2012",7
"102590","CT8","apr_2013",13
"117350","CT8","apr_2014",10
"133094","CT8","apr_2015",11
"149822","CT8","apr_2016",10
"167534","CT8","apr_2017",11
"186230","CT8","apr_2018",10
"582","CT8","aug_2000",3
"2550","CT8","aug_2001",4
"5502","CT8","aug_2002",3
"9438","CT8","aug_2003",0
"14358","CT8","aug_2004",4
"20262","CT8","aug_2005",4
"27150","CT8","aug_2006",1
"35022","CT8","aug_2007",6
"43878","CT8","aug_2008",4
"53718","CT8","aug_2009",5
"64542","CT8","aug_2010",3
"76350","CT8","aug_2011",1
"89142","CT8","aug_2012",5
"102918","CT8","aug_2013",3
"117678","CT8","aug_2014",3
"133422","CT8","aug_2015",4
"150150","CT8","aug_2016",3
"167862","CT8","aug_2017",5
"186558","CT8","aug_2018",8
"910","CT8","dec_2000",3
"2878","CT8","dec_2001",5
"5830","CT8","dec_2002",3
"9766","CT8","dec_2003",8
"14686","CT8","dec_2004",6
"20590","CT8","dec_2005",2
"27478","CT8","dec_2006",6
"35350","CT8","dec_2007",2
"44206","CT8","dec_2008",4
"54046","CT8","dec_2009",3
"64870","CT8","dec_2010",2
"76678","CT8","dec_2011",4
"89470","CT8","dec_2012",1
"103246","CT8","dec_2013",10
"118006","CT8","dec_2014",3
"133750","CT8","dec_2015",7
"150478","CT8","dec_2016",5
"168190","CT8","dec_2017",6
"186886","CT8","dec_2018",4
"90","CT8","feb_2000",6
"2058","CT8","feb_2001",3
"5010","CT8","feb_2002",4
"8946","CT8","feb_2003",4
"13866","CT8","feb_2004",6
"19770","CT8","feb_2005",6
"26658","CT8","feb_2006",3
"34530","CT8","feb_2007",6
"43386","CT8","feb_2008",3
"53226","CT8","feb_2009",8
"64050","CT8","feb_2010",2
"75858","CT8","feb_2011",4
"88650","CT8","feb_2012",7
"102426","CT8","feb_2013",3
"117186","CT8","feb_2014",2
"132930","CT8","feb_2015",2
"149658","CT8","feb_2016",6
"167370","CT8","feb_2017",4
"186066","CT8","feb_2018",5
"8","CT8","jan_2000",2
"1976","CT8","jan_2001",1
"4928","CT8","jan_2002",1
"8864","CT8","jan_2003",3
"13784","CT8","jan_2004",3
"19688","CT8","jan_2005",3
"26576","CT8","jan_2006",9
"34448","CT8","jan_2007",8
"43304","CT8","jan_2008",11
"53144","CT8","jan_2009",10
"63968","CT8","jan_2010",6
"75776","CT8","jan_2011",5
"88568","CT8","jan_2012",7
"102344","CT8","jan_2013",12
"117104","CT8","jan_2014",6
"132848","CT8","jan_2015",2
"149576","CT8","jan_2016",6
"167288","CT8","jan_2017",8
"185984","CT8","jan_2018",5
"500","CT8","jul_2000",6
"2468","CT8","jul_2001",3
"5420","CT8","jul_2002",7
"9356","CT8","jul_2003",9
"14276","CT8","jul_2004",4
"20180","CT8","jul_2005",9
"27068","CT8","jul_2006",9
"34940","CT8","jul_2007",11
"43796","CT8","jul_2008",4
"53636","CT8","jul_2009",8
"64460","CT8","jul_2010",5
"76268","CT8","jul_2011",1
"89060","CT8","jul_2012",1
"102836","CT8","jul_2013",2
"117596","CT8","jul_2014",5
"133340","CT8","jul_2015",7
"150068","CT8","jul_2016",5
"167780","CT8","jul_2017",5
"186476","CT8","jul_2018",12
"418","CT8","jun_2000",9
"2386","CT8","jun_2001",14
"5338","CT8","jun_2002",14
"9274","CT8","jun_2003",10
"14194","CT8","jun_2004",17
"20098","CT8","jun_2005",9
"26986","CT8","jun_2006",10
"34858","CT8","jun_2007",17
"43714","CT8","jun_2008",11
"53554","CT8","jun_2009",11
"64378","CT8","jun_2010",13
"76186","CT8","jun_2011",10
"88978","CT8","jun_2012",13
"102754","CT8","jun_2013",14
"117514","CT8","jun_2014",17
"133258","CT8","jun_2015",11
"149986","CT8","jun_2016",14
"167698","CT8","jun_2017",10
"186394","CT8","jun_2018",14
"172","CT8","mar_2000",5
"2140","CT8","mar_2001",8
"5092","CT8","mar_2002",11
"9028","CT8","mar_2003",7
"13948","CT8","mar_2004",4
"19852","CT8","mar_2005",5
"26740","CT8","mar_2006",6
"34612","CT8","mar_2007",9
"43468","CT8","mar_2008",10
"53308","CT8","mar_2009",7
"64132","CT8","mar_2010",10
"75940","CT8","mar_2011",4
"88732","CT8","mar_2012",6
"102508","CT8","mar_2013",6
"117268","CT8","mar_2014",9
"133012","CT8","mar_2015",4
"149740","CT8","mar_2016",5
"167452","CT8","mar_2017",6
"186148","CT8","mar_2018",4
"336","CT8","may_2000",16
"2304","CT8","may_2001",10
"5256","CT8","may_2002",16
"9192","CT8","may_2003",11
"14112","CT8","may_2004",18
"20016","CT8","may_2005",10
"26904","CT8","may_2006",12
"34776","CT8","may_2007",11
"43632","CT8","may_2008",7
"53472","CT8","may_2009",13
"64296","CT8","may_2010",11
"76104","CT8","may_2011",10
"88896","CT8","may_2012",14
"102672","CT8","may_2013",21
"117432","CT8","may_2014",14
"133176","CT8","may_2015",10
"149904","CT8","may_2016",15
"167616","CT8","may_2017",7
"186312","CT8","may_2018",13
"828","CT8","nov_2000",2
"2796","CT8","nov_2001",3
"5748","CT8","nov_2002",5
"9684","CT8","nov_2003",5
"14604","CT8","nov_2004",2
"20508","CT8","nov_2005",9
"27396","CT8","nov_2006",7
"35268","CT8","nov_2007",0
"44124","CT8","nov_2008",3
"53964","CT8","nov_2009",7
"64788","CT8","nov_2010",4
"76596","CT8","nov_2011",7
"89388","CT8","nov_2012",2
"103164","CT8","nov_2013",2
"117924","CT8","nov_2014",4
"133668","CT8","nov_2015",5
"150396","CT8","nov_2016",4
"168108","CT8","nov_2017",1
"186804","CT8","nov_2018",5
"746","CT8","oct_2000",4
"2714","CT8","oct_2001",2
"5666","CT8","oct_2002",3
"9602","CT8","oct_2003",2
"14522","CT8","oct_2004",3
"20426","CT8","oct_2005",5
"27314","CT8","oct_2006",7
"35186","CT8","oct_2007",8
"44042","CT8","oct_2008",9
"53882","CT8","oct_2009",6
"64706","CT8","oct_2010",6
"76514","CT8","oct_2011",0
"89306","CT8","oct_2012",4
"103082","CT8","oct_2013",4
"117842","CT8","oct_2014",3
"133586","CT8","oct_2015",4
"150314","CT8","oct_2016",6
"168026","CT8","oct_2017",3
"186722","CT8","oct_2018",4
"664","CT8","sep_2000",1
"2632","CT8","sep_2001",3
"5584","CT8","sep_2002",4
"9520","CT8","sep_2003",2
"14440","CT8","sep_2004",7
"20344","CT8","sep_2005",3
"27232","CT8","sep_2006",5
"35104","CT8","sep_2007",7
"43960","CT8","sep_2008",0
"53800","CT8","sep_2009",5
"64624","CT8","sep_2010",4
"76432","CT8","sep_2011",1
"89224","CT8","sep_2012",0
"103000","CT8","sep_2013",6
"117760","CT8","sep_2014",2
"133504","CT8","sep_2015",2
"150232","CT8","sep_2016",4
"167944","CT8","sep_2017",6
"186640","CT8","sep_2018",2
"255","CT9","apr_2000",12
"2223","CT9","apr_2001",16
"5175","CT9","apr_2002",18
"9111","CT9","apr_2003",23
"14031","CT9","apr_2004",13
"19935","CT9","apr_2005",15
"26823","CT9","apr_2006",16
"34695","CT9","apr_2007",18
