"","HEXID","date","tmean","tmax","ppt"
"21206","FR25","feb_2000",6.07225025242025,11.2186590324749,152.64059084112
"21207","FR25","mar_2000",7.71011397513476,13.7797499353235,57.1819314956665
"21208","FR25","apr_2000",11.8045914823359,18.9837953177365,31.0348863168196
"21209","FR25","may_2000",15.6790462623943,23.0799544507807,10.6185227144848
"21210","FR25","jun_2000",20.9269327683882,28.8824317238548,4.1193863559853
"21211","FR25","jul_2000",21.8793874653903,29.9543865377253,0
"21212","FR25","aug_2000",23.1062738245184,31.2441364201632,1.61509089620615
"21213","FR25","sep_2000",19.5971599058671,27.551681952043,0
"21214","FR25","oct_2000",13.1096143072302,19.7684773098339,33.2534546201879
"21215","FR25","nov_2000",6.06388664787466,12.1719999855215,6.62604545192285
"21216","FR25","dec_2000",8.30284130573273,14.0688637169925,2.01006818600846
"21217","FR25","jan_2001",4.33252294751053,9.85572724992579,78.8779998259111
"21218","FR25","feb_2001",3.56702286072753,8.8769772215323,87.0913404117931
"21219","FR25","mar_2001",8.94800043106079,14.780886368318,15.7546818039634
"21220","FR25","apr_2001",8.25013676556674,14.6810680952939,74.6283868442882
"21221","FR25","may_2001",18.7899781140414,26.5635683319785,0.333159090199677
"21222","FR25","jun_2001",20.7140692797574,28.8397499864752,0
"21223","FR25","jul_2001",22.3669782551852,30.1996133977717,7.56979544596239
"21224","FR25","aug_2001",23.7460237416354,32.0511816631664,0
"21225","FR25","sep_2001",20.9918873960322,28.800590948625,0
"21226","FR25","oct_2001",17.2132507671009,24.5482954978943,9.35200001976707
"21227","FR25","nov_2001",9.40515952760523,15.1578863750805,79.8778404756026
"21228","FR25","dec_2001",4.7342047393322,9.74800003658642,109.925863005898
"21229","FR25","jan_2002",5.13970479640094,10.9594545256008,36.5829772732475
"21230","FR25","feb_2002",7.85727312348106,14.4375226714394,12.0949317758734
"21231","FR25","mar_2002",6.97981852293015,13.2276136441664,57.5834090492942
"21232","FR25","apr_2002",11.1701822931116,18.0088636875153,12.0099545500495
"21233","FR25","may_2002",13.7972507260062,21.4518409208818,14.1200455222279
"21234","FR25","jun_2002",20.4685238057917,28.6958863518455,0.36006818017499
"21235","FR25","jul_2002",24.6026148362593,32.6860454732722,0
"21236","FR25","aug_2002",22.5935465205799,30.7549773563038,0
"21237","FR25","sep_2002",20.6535236618736,28.5830680673773,0.0991363641012206
"21238","FR25","oct_2002",13.6825916116888,20.7604545029727,0
"21239","FR25","nov_2002",10.2139550555836,16.2163182822141,130.485750024969
"21240","FR25","dec_2002",4.56586387888952,9.89890907027505,80.299726746299
"21241","FR25","jan_2003",8.93297768722881,15.1382271810011,6.64690910144286
"21242","FR25","feb_2003",5.4256139153784,11.0003181370822,76.8279092962092
"21243","FR25","mar_2003",8.02513674172488,14.0426591309634,46.3570227189498
"21244","FR25","apr_2003",7.10356853225014,13.0613862817938,64.423590963537
"21245","FR25","may_2003",14.2837733788924,21.1951137022539,33.0656138116663
"21246","FR25","jun_2003",20.1360918825323,27.9169999035922,0
"21247","FR25","jul_2003",24.7894102443348,32.6037498387423,6.89509092677723
"21248","FR25","aug_2003",22.8067510778254,30.9809999899431,14.7165682749315
"21249","FR25","sep_2003",22.2515919858759,30.4489545388655,6.61400000344623
"21250","FR25","oct_2003",18.3069781390103,26.1890227144415,0
"21251","FR25","nov_2003",6.10622757673264,11.8210682218725,28.5807953747836
"21252","FR25","dec_2003",5.51618209210309,10.754181786017,100.755773024126
"21253","FR25","jan_2004",5.13268208232793,10.5710000016473,44.2510455738414
"21254","FR25","feb_2004",3.92504560430958,9.1096818392927,103.849545218728
"21255","FR25","mar_2004",11.8417960513722,18.5739772970026,22.4211136861281
"21256","FR25","apr_2004",11.5037959814072,18.7532271905379,5.80556821992452
"21257","FR25","may_2004",14.9375915960832,22.7081135836515,0.381840911138252
"21258","FR25","jun_2004",19.8713417920199,27.7549545114691,0
"21259","FR25","jul_2004",23.5150012102994,31.2406820383939,0
"21260","FR25","aug_2004",22.5507965087891,30.6523409756747,0
"21261","FR25","sep_2004",19.5829100608826,27.6659546765414,0
"21262","FR25","oct_2004",12.5515005588531,19.0625909025019,71.9891593239524
"21263","FR25","nov_2004",6.96370486779646,12.3997045538642,16.3402045640078
"21264","FR25","dec_2004",6.50834123654799,12.0539545145902,79.2019318667325
"21265","FR25","jan_2005",5.63954569263892,10.500863627954,183.24274930087
"21266","FR25","feb_2005",5.67975029213862,10.632999940352,62.7725228396329
"21267","FR25","mar_2005",7.80547764626416,13.554636370052,94.1882730830799
"21268","FR25","apr_2005",8.74218220060522,15.4810455062173,52.8542273694819
"21269","FR25","may_2005",14.1057051962072,21.0086817307906,45.1752272519198
"21270","FR25","jun_2005",17.0331372131001,24.9198636575179,0
"21271","FR25","jul_2005",25.174137505618,33.105749910528,0.99943181838237
"21272","FR25","aug_2005",23.2931829799305,31.5430909070102,11.3061591170051
"21273","FR25","sep_2005",17.7341825528578,25.5258863189004,11.2079772298986
"21274","FR25","oct_2005",13.952932509509,20.6259545196186,26.9890908544714
"21275","FR25","nov_2005",10.7064322991805,17.1099998734214,11.0023636899211
"21276","FR25","dec_2005",7.20681846141815,12.5379772403023,84.5061367208307
"21277","FR25","jan_2006",5.6260911822319,10.9791135787964,109.268500674855
"21278","FR25","feb_2006",7.00718213211406,13.4973636757244,31.1235453215512
"21279","FR25","mar_2006",3.59977290974083,8.84070452776822,122.811953284524
"21280","FR25","apr_2006",8.87222770127383,14.7222955877131,85.7062952735207
"21281","FR25","may_2006",16.4062961881811,23.8702500950206,5.09852273051034
"21282","FR25","jun_2006",21.7225920070301,29.6921136162498,0.395545455404896
"21283","FR25","jul_2006",25.1967284896157,33.1584314433011,18.8421818404035
